AVERAGE_GENE_EXPRESSION	r0.4_C0	r0.4_C1	r0.4_C2	r0.4_C5	r0.4_C6	r0.4_C7	r0.4_C10
TBCK	0.00414121544673362	0.00367816091954023	0.00441347270615563	0.00325803649000869	0.00571280186964425	0.00209716882209018	0
AIMP1	0.0703488974013873	0.0841379310344828	0.0651567944250871	0.0569070373588184	0.0784211893014801	0.0545263893743446	0.036144578313253
PAPSS1	0.0142354280981468	0.0215325670498084	0.0157955865272938	0.01498696785404	0.0223318618540639	0.0153792380286613	0.0562248995983936
SGMS2	0	0	0	0	0	0.00384480950716533	0
CYP2U1	0.00274355523346102	0.00183908045977011	0.00313588850174216	0.0023892267593397	0.00493378343287458	0.00104858441104509	0
RP11-286E11.2	0.000155295579252511	0	0	0	0.000519345624513113	0	0
HADH	0.0292990992856403	0.0280459770114943	0.0241579558652729	0.037141615986099	0.0571280186964425	0.0360013981125481	0.0401606425702811
LEF1	0.354488042240398	0.190038314176245	0.0657375145180023	0.0306255430060817	0.0319397559075565	0.0171268787137365	0.0923694779116466
RPL34-AS1	0.0010353038616834	0.000306513409961686	0.000696864111498258	0	0	0	0
RPL34	8.87550471063257	8.62743295019157	6.70185830429733	3.40682015638575	7.36406128278369	5.66410346032856	3.37751004016064
OSTC	0.108810435862926	0.147739463601533	0.148548199767712	0.149435273675065	0.101532069592314	0.131073051380636	0.0481927710843374
SEC24B-AS1	0.0034682679366394	0.00291187739463602	0.00209059233449477	0.00260642919200695	0.00155803687353934	0.00139811254806012	0
SEC24B	0.00460710218449115	0.00544061302681992	0.00464576074332172	0.00347523892267593	0.00363541937159179	0.0034952813701503	0.00803212851405622
CCDC109B	0.28476032715602	0.279080459770115	0.213821138211382	0.107949609035621	0.205920540119449	0.0915763718979378	0.100401606425703
CASP6	0.0418262760120095	0.044904214559387	0.024274099883856	0.0125977410947003	0.00934822124123604	0.0129325410695561	0.0562248995983936
AC004067.5	0.000155295579252511	0.000229885057471264	0.000116144018583043	0.000217202432667246	0.000519345624513113	0	0
PLA2G12A	0.0321461849052697	0.0346360153256705	0.0291521486643438	0.0210686359687229	0.0218125162295508	0.0188745193988116	0.570281124497992
RP11-602N24.3	0.000310591158505021	0.000613026819923372	0.000929152148664344	0.000434404865334492	0.00103869124902623	0.00034952813701503	0
GAR1	0.0258308313490009	0.0296551724137931	0.0246225319396051	0.0332319721980886	0.0334977927810958	0.0171268787137365	0.0120481927710843
LRIT3	0.00010353038616834	0.0000766283524904215	0	0	0	0	0
EGF	0.0000517651930841702	0	0	0.000217202432667246	0	0	0.0160642570281124
ELOVL6	0.000310591158505021	0.00137931034482759	0.00418118466898955	0.00977410947002606	0.00077901843676967	0.00034952813701503	0
C4ORF32	0.0110259861269283	0.0167816091954023	0.00569105691056911	0.0028236316246742	0.00311607374707868	0.0094372596994058	0
RP11-73K9.2	0.00108706905476757	0.00153256704980843	0.00127758420441347	0.00217202432667246	0.00155803687353934	0.00139811254806012	0
AP1AR	0.00341650274355523	0.00505747126436782	0.00383275261324042	0.00260642919200695	0.00389509218384835	0.00873820342537574	0
RP11-73K9.3	0.000155295579252511	0.000153256704980843	0	0	0.00103869124902623	0.00034952813701503	0
TIFA	0.0244849363288125	0.0476628352490421	0.0335656213704994	0.0225890529973936	0.102051415216827	0.0132820692065711	0.0240963855421687
ALPK1	0.00352003312972357	0.00314176245210728	0.00150987224157956	0.00130321459600348	0.00415476499610491	0.00384480950716533	0
C4ORF21	0.00155295579252511	0.00137931034482759	0.00127758420441347	0.00130321459600348	0.00259672812256557	0.00139811254806012	0
LARP7	0.051713427891086	0.0571647509578544	0.0526132404181185	0.0716768027801911	0.0688132952479875	0.0450891296749388	0.0321285140562249
CAMK2D	0.0111295165130966	0.0148659003831418	0.0170731707317073	0.0143353605560382	0.0392105946507401	0.0136315973435862	0
ARSJ	0.0000517651930841702	0	0.000348432055749129	0	0	0	0
UGT8	0.00010353038616834	0	0.000348432055749129	0.000217202432667246	0.00363541937159179	0	0
SNHG8	0.268557821720675	0.243984674329502	0.243670150987224	0.115551694178975	0.304076863152428	0.147850401957358	0.0843373493975904
RP11-384K6.6	0.000258825965420851	0.000306513409961686	0.000696864111498258	0.000434404865334492	0.000259672812256557	0.00139811254806012	0
METTL14	0.00760948338337302	0.00888888888888889	0.00905923344947735	0.00955690703735882	0.00986756686574916	0.00524292205522545	0.00401606425702811
SEC24D	0.00336473755047106	0.00498084291187739	0.00650406504065041	0.00456125108601216	0.00363541937159179	0.00838867528836071	0
RP11-21I10.2	0.000207060772336681	0.0000766283524904214	0	0.000217202432667246	0	0	0
USP53	0.00709183145253132	0.00796934865900383	0.00592334494773519	0.00390964378801043	0.00649182030641392	0.00139811254806012	0.0120481927710843
C4ORF3	0.293094523242572	0.31463601532567	0.273867595818815	0.289530842745439	0.286938457543495	0.214260747990213	0.389558232931727
PDE5A	0.000310591158505021	0.000153256704980843	0.000696864111498258	0.000868809730668984	0	0	0.172690763052209
MAD2L1	0.0141318977119785	0.0175478927203065	0.0148664343786295	0.01498696785404	0.0109062581147754	0.00209716882209018	0
RP11-679C8.2	0.000258825965420851	0.000306513409961686	0.000232288037166086	0	0	0	0
PRDM5	0.0000517651930841702	0.0000766283524904214	0	0	0	0	0
TNIP3	0.000517651930841702	0.00114942528735632	0.00557491289198606	0.00130321459600348	0.000259672812256557	0	0.00401606425702811
ANXA5	0.108551609897505	0.268735632183908	0.185017421602787	0.0610338835794961	0.151389249545573	0.406151695211465	0.124497991967871
TMEM155	0	0	0.000348432055749129	0	0	0	0
EXOSC9	0.0287814473547986	0.0350191570881226	0.0336817653890825	0.0295395308427454	0.0296027005972475	0.0283117790982174	0.00803212851405622
CCNA2	0.000207060772336681	0.000689655172413793	0.000116144018583043	0.000651607298001738	0	0.00034952813701503	0
BBS7	0.00383062428822859	0.00544061302681992	0.00511033681765389	0.00738488271068636	0.00389509218384835	0.00489339391821042	0.00401606425702811
TRPC3	0	0	0.000116144018583043	0	0	0	0
KIAA1109	0.01216482037478	0.0157088122605364	0.0139372822299652	0.0139009556907037	0.0109062581147754	0.00768961901433065	0.00803212851405622
IL2	0	0.000306513409961686	0.000116144018583043	0	0	0	0
IL21-AS1	0.0000517651930841702	0.0000766283524904215	0	0	0	0	0
BBS12	0.00144942540635677	0.00130268199233716	0.0016260162601626	0.00173761946133797	0.0018177096857959	0.00034952813701503	0
RP11-170N16.3	0	0	0	0	0	0	0
NUDT6	0.00196707733719847	0.00252873563218391	0.00209059233449477	0.00217202432667246	0.00259672812256557	0.00594197832925551	0
SPATA5	0.00522828450150119	0.00597701149425287	0.00476190476190476	0.00499565595134665	0.00389509218384835	0.00174764068507515	0
SPRY1	0.00424474583290196	0.00475095785440613	0.00882694541231127	0.0028236316246742	0.0103869124902623	0.00034952813701503	0
ANKRD50	0.0000517651930841702	0.000153256704980843	0	0.000217202432667246	0	0.00454386578119539	0
FAT4	0	0	0	0.000434404865334492	0	0.00034952813701503	0
INTU	0.000155295579252511	0	0.000116144018583043	0	0	0	0
HSPA4L	0.000155295579252511	0	0	0	0.000519345624513113	0	0.00401606425702811
PLK4	0.000207060772336681	0.00053639846743295	0	0.000651607298001738	0	0	0
MFSD8	0.00548711046692204	0.00850574712643678	0.00650406504065041	0.00586446568201564	0.00804985717995326	0.00314575323313527	0
C4ORF29	0.00688477068019464	0.00827586206896552	0.00731707317073171	0.00564726324934839	0.00753051155544015	0.00664103460328556	0.00803212851405622
LARP1B	0.00476239776374366	0.00835249042145594	0.00847851335656214	0.00781928757602085	0.00804985717995326	0.00734009087731562	0.00803212851405622
PGRMC2	0.0379956517237809	0.041992337164751	0.0340301974448316	0.0319287576020851	0.0270059724746819	0.0129325410695561	0.0200803212851406
RP11-420A23.1	0.00010353038616834	0	0.000348432055749129	0	0.00077901843676967	0	0
JADE1	0.0214307899368465	0.0220689655172414	0.0180023228803717	0.024761077324066	0.0173980784211893	0.00803914715134568	0.00803212851405622
SCLT1	0.00812713531421472	0.0100383141762452	0.00987224157955865	0.0403996524761077	0.0137626590495975	0.0185249912617966	0.00401606425702811
C4ORF33	0.00450357179832281	0.00513409961685824	0.00371660859465738	0.0080364900086881	0.00571280186964425	0.00838867528836071	0.00401606425702811
RP11-789C2.1	0.000155295579252511	0.000153256704980843	0.000116144018583043	0.000217202432667246	0	0	0
RP11-1E22.1	0.000258825965420851	0.000306513409961686	0.000464576074332172	0.000217202432667246	0	0	0
SLC7A11	0.000362356351589191	0.000229885057471264	0	0	0.00077901843676967	0.00034952813701503	0
RP11-371F15.3	0	0	0.000116144018583043	0.000217202432667246	0	0.00034952813701503	0
CCRN4L	0.000258825965420851	0.000383141762452107	0.000464576074332172	0.000651607298001738	0.00129836406128278	0.000699056274030059	0
ELF2	0.0276426131069469	0.0326436781609195	0.0308943089430894	0.0299739357080799	0.0280446637237081	0.0213212163579168	0.00803212851405622
MGARP	0.000517651930841702	0.00053639846743295	0.000348432055749129	0	0.000259672812256557	0	0
NDUFC1	0.0736618697587742	0.081455938697318	0.0570267131242741	0.0508253692441355	0.063879511815113	0.0971688220901783	0.072289156626506
NAA15	0.0254167098043276	0.03272030651341	0.0252032520325203	0.0225890529973936	0.0254479356011426	0.0178259349877665	0.0160642570281124
RP11-83A24.2	0.0212237291645098	0.0285823754789272	0.0225319396051103	0.00955690703735882	0.0210334977927811	0.00803914715134568	0.0120481927710843
RAB33B	0.00735065741795217	0.0100383141762452	0.00673635307781649	0.00369244135534318	0.00856920280446637	0.00524292205522545	0.00401606425702811
SETD7	0.00222590330261932	0.00942528735632184	0.0099883855981417	0.00195482189400521	0.00415476499610491	0.011534428521496	0.00401606425702811
RP11-342I1.2	0.000672947510094213	0.00245210727969349	0.0032520325203252	0.000651607298001738	0.00077901843676967	0.00279622509612024	0
MGST2	0.00196707733719847	0.00988505747126437	0.00754936120789779	0.0310599478714162	0.0018177096857959	0.11674239776302	0.0120481927710843
MAML3	0.00352003312972357	0.00245210727969349	0.00185830429732869	0.00347523892267593	0.00519345624513113	0.0171268787137365	0.00803212851405622
SCOC	0.0449839527901439	0.0472030651340996	0.0436701509872242	0.0358384013900956	0.0366138665281745	0.0111849003844809	0.0240963855421687
RP11-425I13.3	0.00264002484729268	0.00206896551724138	0.00116144018583043	0.0023892267593397	0.0018177096857959	0.000699056274030059	0
ELMOD2	0.00476239776374366	0.00666666666666667	0.00731707317073171	0.0119461337966985	0.00467411062061802	0.00454386578119539	0.00401606425702811
TBC1D9	0.000207060772336681	0.000229885057471264	0.000116144018583043	0.000217202432667246	0.0160997143599065	0.0167773505767214	0
RP11-102N12.3	0.00010353038616834	0.000153256704980843	0.000232288037166086	0	0.0625811477538302	0.0146801817546312	0
ZNF330	0.0308520550781654	0.0291187739463602	0.0277584204413473	0.0271503040834057	0.0360945209036614	0.0241174414540371	0.0160642570281124
RP11-362F19.1	0.00010353038616834	0.000153256704980843	0	0	0	0.000699056274030059	0
RP11-362F19.3	0	0	0	0	0	0.00034952813701503	0
IL15	0.00108706905476757	0.00613026819923372	0.00894308943089431	0.00760208514335361	0.00908854842897949	0.00594197832925551	0.00401606425702811
INPP4B	0.0385133036546226	0.0547892720306513	0.0271777003484321	0.00738488271068636	0.00597247468190081	0.00489339391821042	0.00803212851405622
RP11-223C24.1	0.0101459778444974	0.0104214559386973	0.00301974448315912	0.000651607298001738	0.000519345624513113	0.00034952813701503	0
RP11-284M14.1	0.000621182317010042	0.0010727969348659	0.000813008130081301	0.00108601216333623	0.00077901843676967	0.000699056274030059	0
USP38	0.00414121544673362	0.00789272030651341	0.00557491289198606	0.00695047784535187	0.00493378343287458	0.00244669695910521	0
GAB1	0	0.000153256704980843	0.000348432055749129	0.000868809730668984	0.00077901843676967	0.00174764068507515	0
SMARCA5	0.040739206957242	0.0561685823754789	0.0507549361207898	0.0440920938314509	0.0516748896390548	0.0499825235931492	0.0240963855421687
SMARCA5-AS1	0.000414121544673362	0.000613026819923372	0.000929152148664344	0.00130321459600348	0.00077901843676967	0.00104858441104509	0
RP13-578N3.3	0.00010353038616834	0	0	0	0	0	0.0240963855421687
GYPE	0	0	0	0	0.00077901843676967	0.00034952813701503	0
RP11-673E1.1	0	0	0.000232288037166086	0	0.00129836406128278	0	0.0120481927710843
HHIP-AS1	0.000207060772336681	0	0.000232288037166086	0.000651607298001738	0.00077901843676967	0	0
ANAPC10	0.0259343617351693	0.0298850574712644	0.0267131242740999	0.0286707211120765	0.0233705531030901	0.00908773156239077	0.0160642570281124
ABCE1	0.0346309141733099	0.0366283524904215	0.0344947735191638	0.0188966116420504	0.0288236821604778	0.0195735756728417	0.0120481927710843
OTUD4	0.00476239776374366	0.00651340996168582	0.00685249709639954	0.00760208514335361	0.0077901843676967	0.0094372596994058	0
SMAD1	0.000258825965420851	0.000306513409961686	0	0.00108601216333623	0	0.00384480950716533	0
MMAA	0.00331297235738689	0.00375478927203065	0.00255516840882695	0.0052128583840139	0.00207738249805245	0.00034952813701503	0.00401606425702811
ZNF827	0.0034682679366394	0.00245210727969349	0.00290360046457607	0.00152041702867072	0.00441443780836146	0.00244669695910521	0.00803212851405622
LSM6	0.0748007040066259	0.0957088122605364	0.0794425087108014	0.0836229365768897	0.0823162814853285	0.101712687871374	0.0281124497991968
SLC10A7	0.00269179004037685	0.00337164750957854	0.00255516840882695	0.00477845351867941	0.00389509218384835	0.00104858441104509	0.00401606425702811
TMEM184C	0.00579770162542706	0.00651340996168582	0.00743321718931475	0.00456125108601216	0.00545312905738769	0.00559245019224047	0.00401606425702811
PRMT10	0.041360389274252	0.0440613026819923	0.0312427409988386	0.025629887054735	0.0238898987276032	0.0831876966095771	0.0281124497991968
ARHGAP10	0.00807537012113055	0.012183908045977	0.045993031358885	0.0145525629887055	0.00259672812256557	0.00838867528836071	0.00803212851405622
NR3C2	0.0029506160057977	0.00306513409961686	0.00371660859465738	0.00108601216333623	0.00207738249805245	0.00034952813701503	0
DCLK2	0	0.0000766283524904215	0	0	0.000519345624513113	0	0
LRBA	0.017651930841702	0.0200766283524904	0.0228803716608595	0.0245438748913988	0.022851207478577	0.00734009087731562	0.0642570281124498
RPS3A	11.6163681540532	10.4753256704981	8.67177700348432	5.67854039965248	9.58348480914048	5.17965746242573	3.97590361445783
SH3D19	0.00403768506056528	0.00521072796934866	0.00371660859465738	0.00390964378801043	0.00467411062061802	0.00489339391821042	0
RP11-372K14.2	0.00222590330261932	0.00245210727969349	0.00336817653890825	0.00260642919200695	0.00207738249805245	0.00174764068507515	0
PET112	0.00652241432860545	0.00513409961685824	0.0048780487804878	0.00499565595134665	0.0122046221760582	0.012233484795526	0
RP11-73G16.2	0	0	0	0	0	0	0
RP11-18H21.1	0.108913966249094	0.125900383141762	0.0743321718931475	0.0191138140747176	0.0116852765515451	0.00559245019224047	0.0602409638554217
FBXW7	0.00957656072057149	0.0166283524904215	0.0164924506387921	0.0139009556907037	0.0145416774863672	0.0209716882209018	0.0120481927710843
MIR4453	0.00326120716430272	0.00360153256704981	0.00452961672473868	0.00304083405734144	0.00207738249805245	0.00489339391821042	0
TMEM154	0.0172378092970287	0.0237547892720306	0.0133565621370499	0.00325803649000869	0.0667359127499351	0.0209716882209018	0.0120481927710843
TIGD4	0.0000517651930841702	0.000229885057471264	0.000116144018583043	0	0	0	0
ARFIP1	0.0101977430375815	0.0149425287356322	0.0141695702671312	0.0188966116420504	0.0210334977927811	0.0094372596994058	0.00803212851405622
TRIM2	0.00113883424785174	0.00367816091954023	0.000464576074332172	0.000217202432667246	0.00129836406128278	0.00034952813701503	0
MND1	0.00010353038616834	0.000689655172413793	0.000116144018583043	0.000434404865334492	0.00077901843676967	0.00244669695910521	0
KIAA0922	0.0123201159540325	0.0111111111111111	0.00987224157955865	0.0154213727193745	0.0192157881069852	0.0125830129325411	0.0200803212851406
TLR2	0.000569417123925872	0.000689655172413793	0.000580720092915215	0.000868809730668984	0.00103869124902623	0.0188745193988116	0
RNF175	0.00388238948131277	0.000383141762452107	0.000116144018583043	0	0	0	0
PLRG1	0.0451392483693964	0.0508812260536398	0.0436701509872242	0.0466985230234579	0.0451830693326409	0.0223698007689619	0.0200803212851406
LRAT	0.0000517651930841702	0	0	0.000434404865334492	0	0	0
MAP9	0.0078165441557097	0.00865900383141762	0.0121951219512195	0.00912250217202433	0.0119449493638016	0.00104858441104509	0.00803212851405622
GUCY1A3	0.0000517651930841702	0	0.000116144018583043	0.00217202432667246	0.000259672812256557	0.00139811254806012	0.0843373493975904
GUCY1B3	0.000258825965420851	0.000153256704980843	0.000232288037166086	0.00130321459600348	0.000519345624513113	0	0.176706827309237
CTSO	0.009731856299824	0.0123371647509579	0.013472706155633	0.0180278019113814	0.0142820046741106	0.00489339391821042	0.00401606425702811
PDGFC	0	0	0	0	0	0.00104858441104509	0.0160642570281124
FAM198B	0.000155295579252511	0	0	0.000217202432667246	0	0.00209716882209018	0.00401606425702811
